student_id,age,gender,department,attendance,previous_gpa,study_hours,assignment_score,ca_score,semester_result,performance_category
ST1089,17,Male,Business Admin,51.0,2.53,3.3,56.5,65.6,56.9,Medium
ST1090,24,Male,Business Admin,65.0,3.5,3.7,62.9,57.2,59.2,Medium
ST1091,20,Male,Law,82.0,3.26,14.0,78.1,85.6,65.1,High
ST1092,20,Female,Accounting,87.8,3.64,8.2,71.4,69.7,82.1,High
ST1093,29,Male,Law,78.1,2.52,4.9,59.6,57.0,50.0,Medium
ST1094,28,Female,Computer Science,74.4,3.39,10.3,83.9,69.9,74.8,High
ST1095,21,Male,Medicine,57.8,3.5,4.7,50.4,61.7,57.1,Medium
ST1096,22,Female,Business Admin,56.6,2.84,7.0,59.7,39.4,61.4,Medium
ST1097,27,Female,Computer Science,75.3,2.47,8.0,55.4,72.8,59.2,Medium
ST1098,17,Female,Engineering,37.0,2.01,2.0,46.3,48.5,39.4,Low
ST1099,18,Female,Business Admin,72.1,2.04,5.6,65.9,56.4,56.0,Medium
ST1100,20,Male,Medicine,73.4,2.44,8.2,55.3,35.0,53.3,Medium
ST1101,25,Female,Computer Science,74.9,3.29,6.8,77.4,77.9,82.0,High
ST1102,25,Female,Business Admin,89.8,3.14,6.5,43.9,52.5,42.0,Medium
ST1103,21,Male,Engineering,47.3,2.44,3.0,40.6,51.2,54.4,Low
ST1104,17,Male,Economics,93.1,3.18,8.8,81.8,77.1,71.7,High
ST1105,28,Male,Law,55.1,2.5,1.7,35.3,54.3,20.1,Low
ST1106,19,Female,Medicine,55.5,2.19,2.9,52.3,35.0,35.7,Low
ST1107,17,Male,Engineering,36.4,2.06,1.4,41.0,33.7,29.3,Low
ST1108,21,Male,Education,56.3,1.6,3.8,65.0,43.0,37.5,Low
ST1109,22,Male,Law,74.6,2.38,5.9,62.6,63.3,48.8,Medium
ST1110,22,Male,Engineering,63.9,3.03,3.2,62.3,57.7,64.2,Medium
ST1111,18,Male,Engineering,71.9,2.72,3.4,62.3,57.4,49.3,Medium
ST1112,29,Male,Computer Science,85.3,3.88,9.5,71.7,90.7,84.1,High
ST1113,26,Female,Accounting,82.0,2.96,1.0,72.9,60.6,61.5,Medium
ST1114,17,Male,Accounting,77.4,3.5,3.9,56.8,51.5,47.3,Medium
ST1115,20,Female,Education,57.1,2.5,5.1,29.8,34.7,52.8,Low
ST1116,21,Female,Accounting,85.9,3.95,6.9,85.8,82.8,78.3,High
ST1117,27,Female,Computer Science,53.2,3.09,4.3,52.2,51.5,73.2,Medium
ST1118,28,Male,Law,37.8,1.75,2.7,30.5,35.9,39.4,Low
ST1119,18,Male,Business Admin,64.4,1.76,2.3,24.2,39.7,44.0,Low
ST1120,22,Female,Accounting,64.3,2.59,8.8,60.5,62.0,57.3,Medium
ST1121,22,Female,Computer Science,66.7,2.35,4.1,42.0,53.5,48.3,Medium
ST1122,19,Male,Computer Science,95.1,4.0,10.6,80.3,81.1,65.8,High
ST1123,18,Female,Accounting,60.3,2.5,2.7,16.1,33.7,39.5,Low
ST1124,18,Male,Accounting,90.0,3.23,7.1,87.2,71.9,82.3,High
ST1125,29,Male,Accounting,96.0,3.95,11.2,77.8,78.2,65.5,High
ST1126,17,Female,Business Admin,72.8,2.87,6.6,85.0,56.0,47.4,Medium
ST1127,26,Female,Economics,78.1,3.38,9.2,72.9,88.5,96.2,High
ST1128,27,Female,Law,70.7,2.58,5.5,48.8,63.2,77.1,Medium
ST1129,28,Male,Education,84.4,3.76,10.8,88.5,66.5,72.6,High
ST1130,28,Female,Computer Science,72.2,2.25,4.1,67.8,53.7,56.0,Medium
ST1131,23,Female,Education,50.4,2.85,10.8,66.8,60.2,71.1,Medium
ST1132,28,Male,Engineering,86.3,3.66,9.9,88.9,76.5,74.3,High
ST1133,24,Male,Engineering,28.9,1.71,3.4,45.6,26.0,15.2,Low
ST1134,23,Female,Law,86.9,3.88,8.0,70.4,75.3,80.6,High
ST1135,17,Male,Accounting,84.4,2.7,7.1,71.4,48.2,70.5,Medium
ST1136,28,Male,Engineering,67.7,3.47,2.5,52.1,53.1,49.5,Medium
ST1137,19,Male,Engineering,63.8,3.26,7.4,71.5,65.2,58.9,Medium
ST1138,26,Female,Medicine,84.0,3.31,9.7,72.6,72.0,87.2,High
ST1139,29,Male,Business Admin,96.9,3.53,6.3,86.9,84.6,78.6,High
ST1140,23,Female,Economics,47.7,2.5,1.2,42.1,46.1,41.0,Low
ST1141,22,Female,Medicine,78.7,2.08,7.7,73.2,57.0,62.4,Medium
ST1142,26,Male,Engineering,70.6,2.28,7.3,70.2,57.2,54.0,Medium
ST1143,26,Male,Medicine,49.9,1.38,3.3,53.6,49.3,23.7,Low
ST1144,29,Male,Economics,79.7,2.06,6.5,49.6,58.5,70.6,Medium
ST1145,18,Male,Economics,79.5,3.35,7.9,80.8,81.7,88.2,High
ST1146,21,Female,Economics,86.2,2.34,6.5,61.1,63.9,49.9,Medium
ST1147,22,Male,Economics,76.6,3.74,4.0,77.5,82.3,84.1,High
ST1148,18,Female,Business Admin,83.7,2.77,3.4,84.1,69.1,59.5,Medium
ST1149,27,Female,Medicine,70.0,2.85,6.0,54.7,43.7,37.2,Medium
ST1150,18,Male,Computer Science,76.7,2.34,2.7,54.8,61.9,45.1,Medium
ST1151,23,Female,Business Admin,59.9,3.37,1.6,59.8,72.7,44.8,Medium
ST1152,21,Female,Medicine,63.9,2.77,6.1,57.3,67.6,61.9,Medium
ST1153,21,Male,Education,82.1,3.86,7.6,79.5,78.7,80.7,High
ST1154,26,Male,Computer Science,87.2,3.69,10.0,85.2,63.9,69.5,High
ST1155,21,Female,Accounting,64.1,3.1,4.5,70.9,72.1,60.8,Medium
ST1156,21,Female,Computer Science,95.1,3.67,8.4,72.2,76.1,69.1,High
ST1157,28,Male,Engineering,69.4,2.23,4.8,59.5,35.5,77.3,Medium
ST1158,24,Male,Business Admin,67.4,2.79,5.5,56.0,70.7,55.9,Medium
ST1159,23,Male,Engineering,81.7,3.67,12.9,84.7,77.1,65.8,High
ST1160,18,Male,Computer Science,84.9,3.1,7.3,93.6,91.5,70.9,High
ST1161,29,Male,Accounting,99.2,3.67,10.9,68.3,85.4,77.9,High
ST1162,19,Female,Economics,72.7,2.56,6.6,61.4,51.3,48.8,Medium
ST1163,28,Female,Computer Science,73.8,3.25,5.4,64.1,63.8,40.5,Medium
ST1164,21,Female,Engineering,55.4,2.2,4.3,43.3,53.1,44.3,Medium
ST1165,28,Female,Accounting,79.8,2.93,3.6,66.0,52.1,54.9,Medium
ST1166,22,Male,Medicine,55.5,1.37,1.4,41.2,55.5,16.6,Low
ST1167,23,Female,Medicine,34.8,0.94,1.6,21.8,38.6,47.0,Low
ST1168,18,Male,Medicine,49.7,0.91,2.0,40.9,45.7,29.5,Low
ST1169,27,Male,Law,67.6,2.21,1.0,50.9,44.3,61.4,Medium
ST1170,18,Male,Business Admin,83.9,3.44,7.0,56.1,92.1,70.0,High
ST1171,20,Female,Law,63.7,1.97,0.8,35.3,58.1,37.1,Low
ST1172,26,Female,Economics,72.8,3.55,9.7,90.8,62.0,69.0,High
ST1173,26,Male,Law,70.5,2.75,5.8,53.0,69.3,62.3,Medium
ST1174,28,Male,Medicine,53.6,2.5,5.3,35.6,62.1,47.6,Low
ST1175,20,Female,Medicine,90.4,4.0,7.9,97.2,96.5,88.9,High
ST1176,27,Female,Engineering,59.3,2.62,6.2,47.7,57.0,77.4,Medium
ST1177,29,Male,Business Admin,77.7,2.68,4.7,63.7,39.5,67.5,Medium
ST1178,23,Male,Economics,56.7,1.82,2.3,42.4,55.7,38.8,Low
ST1179,20,Male,Medicine,87.6,4.0,9.9,73.4,72.2,72.1,High
ST1180,25,Male,Education,51.9,2.5,0.5,39.2,19.1,42.5,Low
ST1181,24,Male,Medicine,79.1,3.52,8.3,84.2,75.6,73.2,High
ST1182,20,Male,Economics,83.5,3.52,12.3,80.1,74.5,72.5,High
ST1183,20,Male,Accounting,66.5,2.56,2.4,50.8,51.7,63.9,Medium
ST1184,20,Male,Law,47.4,1.8,3.9,55.5,34.6,30.4,Low
ST1185,18,Male,Engineering,41.6,2.25,1.7,35.4,28.2,28.8,Low
ST1186,25,Male,Computer Science,96.0,3.44,8.7,71.3,79.9,75.4,High
ST1187,29,Female,Engineering,51.4,2.5,2.3,30.5,29.5,45.1,Low
ST1188,19,Male,Economics,93.5,3.78,11.8,66.4,85.3,85.9,High
ST1189,17,Female,Computer Science,58.6,2.45,3.3,54.7,55.2,60.4,Medium
ST1190,18,Female,Business Admin,41.9,1.48,4.0,47.8,39.0,43.7,Low
ST1191,22,Male,Economics,73.0,2.62,6.8,59.5,53.9,40.3,Medium
ST1192,20,Male,Law,87.4,3.87,11.3,80.0,87.6,73.5,High
ST1193,28,Male,Education,100.0,3.22,9.1,76.4,77.6,75.3,High
ST1194,27,Female,Business Admin,72.7,3.34,8.8,68.6,50.2,56.3,Medium
ST1195,25,Male,Business Admin,69.2,2.77,6.5,67.3,53.9,63.9,Medium
ST1196,21,Male,Economics,84.5,3.45,9.2,67.4,90.9,78.4,High
ST1197,24,Male,Computer Science,83.9,3.81,9.0,65.3,79.1,75.8,High
ST1198,24,Female,Medicine,91.0,4.0,7.6,77.0,78.0,81.4,High
ST1199,17,Male,Engineering,88.2,3.26,11.2,87.2,73.9,81.6,High
ST1200,17,Male,Business Admin,51.5,1.73,3.2,26.6,44.4,41.7,Low
ST1201,24,Female,Computer Science,85.2,3.44,9.9,91.5,80.5,88.0,High
ST1202,21,Female,Computer Science,58.8,1.68,2.4,27.1,37.2,50.0,Low
ST1203,21,Male,Law,74.9,2.86,2.5,59.9,61.8,46.8,Medium
ST1204,24,Female,Computer Science,72.3,2.77,6.3,52.1,67.5,54.2,Medium
ST1205,21,Female,Law,76.5,2.71,3.6,69.7,58.5,62.7,Medium
ST1206,21,Male,Economics,50.4,1.51,3.4,40.9,35.9,29.0,Low
ST1207,28,Female,Education,77.5,2.15,6.5,71.2,61.2,74.0,Medium
ST1208,27,Female,Accounting,56.4,2.02,1.1,46.9,18.0,49.9,Low
ST1209,19,Male,Law,63.2,2.41,4.8,66.3,61.6,50.6,Medium
ST1210,22,Male,Business Admin,86.2,3.92,9.0,88.9,91.6,73.3,High
ST1211,21,Female,Engineering,86.5,4.0,11.9,68.6,83.1,78.0,High
ST1212,29,Female,Education,94.6,3.38,7.3,76.6,75.4,84.5,High
ST1213,17,Female,Medicine,30.5,2.4,3.9,36.1,34.4,43.4,Low
ST1214,22,Male,Education,87.3,3.63,8.9,79.5,92.9,61.1,High
ST1215,17,Female,Accounting,55.4,1.48,3.8,53.9,27.6,23.6,Low
ST1216,26,Female,Law,88.4,3.49,13.2,78.3,81.5,76.4,High
ST1217,17,Male,Economics,75.0,0.91,1.5,47.4,35.3,22.3,Low
ST1218,18,Female,Economics,60.0,1.69,1.1,52.6,26.0,19.5,Low
ST1219,17,Male,Economics,40.0,2.08,3.3,28.7,26.7,40.2,Low
ST1220,18,Male,Economics,58.4,2.06,6.0,79.0,63.1,64.2,Medium
ST1221,21,Male,Education,84.7,2.45,2.8,67.0,58.6,38.8,Medium
ST1222,20,Female,Economics,70.5,2.84,2.4,60.7,69.5,35.0,Medium
ST1223,17,Male,Engineering,85.7,3.1,8.9,70.0,81.1,91.0,High
ST1224,21,Male,Business Admin,69.0,2.45,4.1,55.3,64.4,74.6,Medium
ST1225,26,Female,Business Admin,95.0,3.03,6.6,61.4,62.3,54.6,Medium
ST1226,19,Male,Computer Science,76.9,3.19,7.5,72.3,49.8,73.7,Medium
ST1227,23,Male,Medicine,57.1,1.82,1.3,35.6,53.5,39.0,Low
ST1228,24,Female,Law,90.3,3.62,7.7,64.8,86.1,83.3,High
ST1229,20,Female,Education,87.9,3.27,12.6,79.3,82.0,72.4,High
ST1230,27,Female,Law,57.0,2.89,5.5,50.8,47.0,50.3,Medium
ST1231,29,Female,Computer Science,38.5,1.94,5.0,52.1,39.9,51.5,Low
ST1232,21,Female,Business Admin,90.1,3.89,11.2,91.0,71.8,87.4,High
ST1233,22,Male,Accounting,61.1,2.27,5.9,76.7,62.3,55.7,Medium
ST1234,26,Female,Engineering,85.4,3.74,8.7,74.9,72.3,82.2,High
ST1235,22,Female,Engineering,86.6,3.88,10.2,82.4,71.5,69.9,High
ST1236,17,Male,Computer Science,89.7,2.93,3.8,57.1,55.6,68.4,Medium
ST1237,27,Female,Computer Science,98.8,3.43,10.1,89.2,80.5,93.6,High
ST1238,17,Female,Business Admin,88.1,2.99,1.0,67.6,53.7,44.8,Medium
ST1239,25,Male,Economics,89.5,3.14,11.0,87.8,79.3,73.6,High
ST1240,28,Female,Computer Science,87.4,2.75,9.2,82.9,86.8,80.4,High
ST1241,19,Female,Computer Science,42.6,2.5,3.1,51.1,52.1,60.0,Low
ST1242,19,Female,Accounting,30.7,1.29,0.8,34.4,34.4,32.6,Low
ST1243,20,Male,Medicine,66.6,2.78,6.9,61.8,66.1,67.0,Medium
ST1244,27,Male,Economics,45.0,2.5,2.7,50.0,46.4,45.8,Low
ST1245,20,Female,Accounting,55.6,1.88,3.2,35.7,45.4,51.5,Low
ST1246,23,Female,Engineering,74.7,2.79,5.8,65.1,70.0,65.9,Medium
ST1247,26,Female,Computer Science,90.7,3.7,6.6,90.6,66.6,83.7,High
ST1248,20,Male,Business Admin,82.0,2.44,6.3,67.8,57.9,58.3,Medium
ST1249,28,Female,Law,74.5,2.43,2.3,72.1,62.0,66.7,Medium
ST1250,25,Female,Accounting,39.9,1.81,2.3,33.5,56.8,30.3,Low
ST1251,23,Female,Education,43.9,1.86,0.8,41.1,43.3,51.1,Low
ST1252,24,Female,Education,51.3,0.98,0.3,45.7,21.8,37.1,Low
ST1253,27,Female,Computer Science,51.5,2.56,4.1,63.2,57.5,45.6,Medium
ST1254,19,Female,Economics,54.5,1.98,3.0,34.0,17.2,34.2,Low
ST1255,20,Male,Computer Science,88.1,3.25,6.9,85.6,80.8,87.1,High
ST1256,24,Male,Education,67.8,2.85,5.7,72.2,67.3,69.4,Medium
ST1257,18,Male,Accounting,91.5,2.86,4.5,51.3,61.6,68.0,Medium
ST1258,24,Male,Business Admin,86.7,3.39,7.7,73.4,83.0,82.6,High
ST1259,23,Male,Law,64.3,3.41,4.4,77.3,53.6,37.7,Medium
ST1260,19,Female,Accounting,88.3,3.41,8.9,77.9,77.6,84.7,High
ST1261,21,Female,Law,69.7,2.66,2.7,58.3,35.0,52.1,Medium
ST1262,22,Female,Law,69.3,2.94,1.0,61.4,43.2,45.9,Medium
ST1263,18,Male,Economics,56.5,1.91,2.0,31.4,31.5,43.1,Low
ST1264,22,Male,Business Admin,84.9,3.85,10.9,68.6,75.3,71.2,High
ST1265,29,Female,Medicine,95.0,3.04,8.8,70.3,52.6,54.2,Medium
ST1266,21,Female,Accounting,66.2,2.2,11.6,60.6,56.7,59.1,Medium
ST1267,28,Female,Law,98.3,3.56,6.7,80.7,76.3,89.4,High
ST1268,27,Female,Law,47.0,2.36,0.3,40.8,36.8,19.8,Low
ST1269,19,Female,Medicine,44.5,2.5,0.8,42.2,40.7,53.6,Low
ST1270,23,Female,Accounting,46.3,1.57,1.6,34.8,44.6,43.0,Low
ST1271,20,Female,Business Admin,60.7,2.5,2.0,36.8,32.5,44.7,Low
ST1272,18,Male,Education,48.4,2.22,4.6,50.1,35.9,24.6,Low
ST1273,28,Male,Accounting,77.5,3.93,10.1,73.6,65.8,83.7,High
ST1274,22,Male,Law,84.7,3.84,10.6,75.4,87.1,75.7,High
ST1275,29,Female,Economics,94.5,2.75,1.7,54.9,67.4,55.2,Medium
ST1276,26,Female,Business Admin,72.1,2.63,1.0,54.2,59.2,40.3,Medium
ST1277,18,Male,Engineering,85.3,3.72,8.4,84.9,74.4,79.7,High
ST1278,27,Male,Education,99.8,3.69,8.5,74.5,80.7,76.3,High
ST1279,28,Female,Accounting,70.1,2.97,5.3,58.7,56.5,47.0,Medium
ST1280,25,Female,Law,57.9,3.11,3.7,58.2,78.5,74.0,Medium
ST1281,24,Male,Engineering,79.6,4.0,7.8,70.2,89.9,82.8,High
ST1282,24,Female,Education,71.7,2.9,4.1,75.1,73.6,42.2,Medium
ST1283,23,Male,Education,95.0,3.41,2.7,64.4,69.9,51.8,Medium
ST1284,24,Female,Education,61.7,1.75,3.9,44.7,26.4,35.8,Low
ST1285,22,Male,Law,40.6,1.96,2.2,23.1,9.5,55.6,Low
ST1286,23,Male,Education,70.0,2.27,2.1,35.2,46.6,36.1,Low
ST1287,17,Male,Medicine,71.2,3.24,7.5,62.5,51.1,67.0,Medium
ST1288,25,Male,Law,58.0,3.41,4.4,52.2,85.0,74.8,Medium
ST1289,25,Male,Business Admin,82.3,4.0,9.4,71.2,86.3,76.3,High
ST1290,19,Male,Medicine,88.8,3.37,10.7,77.7,79.2,64.5,High
ST1291,28,Female,Medicine,36.1,2.5,0.0,30.4,38.2,33.6,Low
ST1292,24,Male,Computer Science,79.2,3.31,7.0,79.7,95.6,78.6,High
ST1293,27,Female,Business Admin,83.1,1.68,4.4,75.1,54.3,75.6,Medium
ST1294,18,Female,Law,84.0,3.3,7.7,72.1,83.4,66.4,High
ST1295,22,Male,Law,74.7,4.0,10.0,88.0,73.9,83.0,High
ST1296,21,Female,Engineering,92.0,2.82,7.3,64.9,65.9,41.3,Medium
ST1297,20,Female,Education,41.7,2.46,0.0,42.1,44.2,32.2,Low
ST1298,23,Male,Business Admin,59.6,2.5,0.1,29.0,27.6,37.8,Low
ST1299,28,Female,Engineering,82.7,3.33,7.5,82.9,87.7,77.6,High
ST1300,23,Female,Engineering,94.2,3.65,7.7,80.7,71.3,73.7,High
ST1301,23,Male,Accounting,75.9,2.08,5.8,44.7,64.3,55.9,Medium
ST1302,24,Female,Economics,94.2,3.25,9.2,65.7,87.1,91.8,High
ST1303,26,Female,Engineering,91.6,3.13,7.5,75.5,99.3,86.4,High
ST1304,17,Female,Economics,54.5,2.2,0.4,56.5,28.8,29.4,Low
ST1305,23,Female,Economics,87.4,3.42,5.3,78.5,70.9,79.9,High
ST1306,19,Male,Computer Science,88.0,3.07,1.9,77.1,75.8,58.2,Medium
ST1307,23,Male,Law,88.1,3.23,9.8,88.8,76.2,83.3,High
ST1308,25,Female,Accounting,81.1,3.98,9.6,88.7,76.9,85.9,High
ST1309,27,Female,Accounting,89.7,1.85,11.0,69.0,56.9,61.3,Medium
ST1310,21,Female,Business Admin,75.0,2.5,6.0,25.3,40.6,21.4,Low
ST1311,23,Male,Business Admin,79.3,3.5,8.4,85.0,79.1,84.4,High
ST1312,17,Female,Accounting,80.3,2.33,4.7,61.2,64.4,68.8,Medium
ST1313,26,Male,Computer Science,60.7,2.62,1.2,66.4,68.4,44.8,Medium
ST1314,17,Male,Computer Science,88.9,2.44,6.8,73.4,58.1,60.9,Medium
ST1315,27,Male,Accounting,82.8,2.36,4.1,63.9,80.6,54.0,Medium
ST1316,21,Male,Engineering,78.6,3.5,7.2,60.5,57.1,49.8,Medium
ST1317,28,Male,Economics,78.3,3.1,4.8,81.3,46.4,43.3,Medium
ST1318,20,Male,Medicine,79.2,4.0,7.5,74.7,88.4,79.7,High
ST1319,23,Female,Education,55.3,1.18,1.8,27.4,61.5,53.5,Low
ST1320,28,Male,Computer Science,70.4,3.5,5.8,57.7,61.5,42.6,Medium
ST1321,26,Male,Computer Science,91.4,3.43,9.8,84.0,84.1,85.8,High
ST1322,17,Female,Engineering,85.9,3.5,5.0,56.6,47.7,62.3,Medium
ST1323,27,Female,Law,83.4,2.76,2.5,53.5,50.6,48.7,Medium
ST1324,17,Male,Accounting,89.0,2.52,5.7,55.5,60.2,43.2,Medium
ST1325,18,Male,Business Admin,42.1,1.3,3.9,9.4,33.2,2.1,Low
ST1326,27,Male,Accounting,85.8,2.96,3.3,72.7,60.2,58.4,Medium
ST1327,17,Female,Accounting,90.3,3.5,4.0,54.1,42.2,59.7,Medium
ST1328,25,Male,Education,57.4,1.61,2.4,23.3,49.6,31.6,Low
ST1329,20,Male,Computer Science,72.3,3.85,7.4,83.6,68.7,74.2,High
ST1330,24,Male,Accounting,61.8,2.85,4.7,65.5,56.3,64.4,Medium
ST1331,21,Male,Economics,83.8,3.16,8.2,74.4,83.6,68.6,High
ST1332,29,Male,Education,50.8,1.43,3.8,17.5,34.1,37.5,Low
ST1333,17,Male,Medicine,92.9,3.59,8.3,78.7,75.1,84.3,High
ST1334,27,Male,Engineering,52.2,1.64,2.9,31.3,45.7,40.6,Low
ST1335,25,Male,Education,77.5,3.26,6.9,66.9,48.7,82.5,Medium
ST1336,27,Female,Computer Science,53.8,1.77,1.4,55.9,44.2,36.6,Low
ST1337,18,Female,Business Admin,58.7,2.5,1.4,28.1,31.3,27.5,Low
ST1338,25,Female,Computer Science,62.3,0.76,2.3,35.5,32.0,8.2,Low
ST1339,20,Male,Computer Science,60.2,3.45,6.6,51.3,70.2,53.3,Medium
ST1340,19,Male,Business Admin,51.6,3.06,1.2,54.5,65.2,37.9,Medium
ST1341,26,Male,Accounting,40.4,1.39,0.0,19.2,62.9,35.8,Low
ST1342,21,Female,Computer Science,88.3,3.49,6.5,74.8,89.5,66.8,High
ST1343,19,Male,Business Admin,28.0,1.71,0.0,29.1,23.0,23.1,Low
ST1344,24,Male,Education,88.6,3.68,7.4,81.2,73.2,81.2,High
ST1345,20,Male,Education,34.3,1.98,2.4,65.0,16.9,65.0,Low
ST1346,24,Female,Accounting,81.1,2.42,6.3,55.3,59.1,46.3,Medium
ST1347,25,Female,Computer Science,76.4,3.21,2.2,43.3,71.0,68.3,Medium
ST1348,17,Female,Law,73.7,2.99,3.5,53.8,69.5,57.2,Medium
ST1349,29,Male,Business Admin,62.8,1.6,1.8,49.4,52.1,31.7,Low
ST1350,23,Female,Business Admin,39.5,2.08,1.4,45.2,37.5,38.9,Low
ST1351,24,Male,Business Admin,78.8,3.27,9.7,94.8,77.2,83.6,High
ST1352,18,Male,Accounting,68.9,2.36,1.0,59.4,71.8,46.8,Medium
ST1353,17,Male,Education,73.1,3.08,3.7,63.7,55.8,65.1,Medium
ST1354,28,Female,Law,70.7,2.23,1.0,39.0,37.1,39.0,Low
ST1355,24,Male,Computer Science,71.7,3.44,5.1,79.4,64.1,71.0,High
ST1356,29,Female,Medicine,59.9,2.91,4.5,65.6,54.2,51.4,Medium
ST1357,28,Male,Education,83.2,4.0,11.6,69.3,73.8,78.9,High
ST1358,24,Male,Computer Science,53.7,1.84,0.3,21.0,36.4,62.7,Low
ST1359,20,Male,Accounting,76.5,2.0,5.2,70.2,50.5,71.7,Medium
ST1360,25,Male,Business Admin,77.0,3.55,10.8,70.0,87.6,76.6,High
ST1361,25,Female,Economics,89.4,3.75,9.9,86.7,76.7,59.3,High
ST1362,18,Female,Computer Science,75.1,2.89,4.5,79.6,53.6,35.7,Medium
ST1363,22,Female,Accounting,73.2,3.28,5.6,58.4,62.4,76.4,Medium
ST1364,23,Female,Education,60.0,2.03,1.6,34.9,34.6,44.4,Low
ST1365,25,Female,Economics,82.0,2.37,4.4,85.0,48.6,72.7,Medium
ST1366,27,Female,Medicine,81.5,3.84,8.3,72.8,91.6,74.9,High
ST1367,25,Male,Education,80.1,3.06,3.7,52.2,46.3,57.8,Medium
ST1368,29,Male,Computer Science,70.5,2.73,4.4,63.5,58.7,67.4,Medium
ST1369,17,Male,Computer Science,71.6,2.42,5.0,55.5,63.5,55.9,Medium
ST1370,27,Male,Computer Science,41.0,2.91,3.7,63.6,47.6,77.1,Medium
ST1371,24,Female,Accounting,100.0,3.85,11.8,80.6,80.4,73.2,High
ST1372,23,Female,Business Admin,68.3,3.5,6.7,80.8,37.7,77.0,Medium
ST1373,29,Female,Law,54.5,2.9,5.0,69.9,59.1,70.3,Medium
ST1374,21,Male,Medicine,71.7,3.5,6.7,59.0,59.7,47.9,Medium
ST1375,29,Female,Business Admin,93.8,3.2,8.3,72.7,71.2,82.8,High
ST1376,18,Male,Computer Science,76.9,2.99,4.2,58.7,52.7,65.7,Medium
ST1377,24,Female,Computer Science,54.5,1.88,1.0,23.7,30.2,34.0,Low
ST1378,19,Male,Computer Science,95.4,3.77,8.0,82.4,75.6,79.2,High
ST1379,19,Female,Business Admin,77.2,2.6,6.5,45.1,57.5,63.8,Medium
ST1380,22,Male,Economics,79.8,3.11,4.4,57.7,63.3,77.7,Medium
ST1381,18,Male,Engineering,83.8,2.83,6.7,76.7,40.9,57.6,Medium
ST1382,25,Male,Medicine,52.8,2.16,5.2,56.7,52.0,58.9,Medium
ST1383,17,Female,Education,82.5,3.99,7.8,94.0,79.8,72.8,High
ST1384,18,Female,Engineering,79.0,2.5,5.2,38.4,46.7,50.5,Medium
ST1385,29,Male,Computer Science,29.0,1.19,2.7,42.8,33.8,62.6,Low
ST1386,19,Female,Medicine,51.4,1.63,1.2,51.1,47.3,35.4,Low
ST1387,21,Female,Medicine,83.5,3.5,9.9,67.7,83.7,69.0,High
ST1388,23,Male,Economics,53.0,1.84,1.6,48.2,35.2,33.9,Low
ST1389,25,Male,Economics,39.9,1.92,4.1,49.2,56.2,29.2,Low
ST1390,25,Male,Business Admin,59.7,2.48,5.3,72.3,63.1,56.5,Medium
ST1391,25,Female,Education,63.6,2.05,0.4,49.7,52.7,56.4,Low
ST1392,28,Male,Education,83.7,3.32,12.2,86.5,90.3,68.2,High
ST1393,24,Female,Education,42.0,2.5,1.6,45.4,31.4,23.7,Low
ST1394,20,Female,Engineering,89.9,3.52,9.7,92.1,74.5,82.5,High
ST1395,23,Female,Business Admin,74.8,3.6,10.3,84.6,68.5,88.0,High
ST1396,29,Male,Engineering,95.0,2.47,2.5,51.9,62.5,40.2,Medium
ST1397,29,Male,Business Admin,57.0,2.58,2.9,59.2,56.5,51.3,Medium
ST1398,21,Female,Education,70.4,3.05,7.8,59.2,60.1,62.6,Medium
ST1399,24,Male,Law,37.2,1.82,1.2,51.4,59.0,28.7,Low
ST1400,29,Female,Business Admin,54.4,2.03,0.0,30.1,26.9,22.3,Low
ST1401,21,Male,Economics,51.0,1.85,3.1,16.7,33.4,65.0,Low
ST1402,20,Male,Economics,61.8,2.72,1.0,67.9,74.0,43.5,Medium
ST1403,21,Female,Computer Science,53.8,1.63,0.8,30.3,37.4,45.0,Low
ST1404,22,Female,Law,54.4,3.15,4.9,57.6,62.6,49.6,Medium
ST1405,20,Female,Business Admin,82.6,3.11,5.4,85.6,79.8,77.5,High
ST1406,28,Male,Economics,84.8,3.42,8.8,84.4,94.0,82.5,High
ST1407,28,Male,Engineering,64.4,2.67,3.2,55.2,55.7,50.9,Medium
ST1408,28,Female,Medicine,74.2,2.97,2.4,58.9,57.0,43.3,Medium
ST1409,28,Female,Law,62.3,1.09,2.7,22.4,33.2,36.8,Low
ST1410,23,Female,Computer Science,61.9,2.33,5.3,55.7,55.9,67.7,Medium
ST1411,19,Male,Law,57.2,2.5,0.5,31.5,40.2,59.8,Low
ST1412,17,Female,Medicine,88.6,3.75,12.4,86.5,83.2,79.9,High
ST1413,17,Female,Computer Science,84.1,3.59,7.6,81.6,61.3,81.4,High
ST1414,25,Female,Engineering,74.2,2.23,8.9,61.0,58.5,48.3,Medium
ST1415,23,Male,Medicine,82.4,3.14,6.1,58.4,45.5,56.0,Medium
ST1416,18,Male,Law,55.7,2.5,3.8,34.5,16.5,54.6,Low
ST1417,18,Female,Computer Science,85.6,2.25,8.0,65.8,61.6,74.1,Medium
ST1418,25,Female,Business Admin,96.8,3.46,11.1,78.9,79.5,82.0,High
ST1419,21,Male,Business Admin,71.4,2.84,1.8,72.0,69.0,60.8,Medium
ST1420,18,Female,Law,61.2,3.5,4.5,69.6,52.5,53.6,Medium
ST1421,27,Female,Law,92.2,3.64,9.5,83.7,64.2,81.8,High
